"Name","PARK_ID","Latitude","Longitude","YearEstabl","Acres","DaysOpen","Hours","Phone","Webstie","Address","Restroom","CommunityC","NatureCent","ADA","Concession","DogPark","Baseball","BasketBall","MountainBi","Boating","Camping","DiscGolf","Fishing","GolfCourse","Hiking","HistoricSi","HorsebackR","Lake","Picnic","PicnicShel","Playground","SchoolSite","Soccer","SprayPark","SkatePark","Swimming","Tennis2","WalkJog","Email","Descriptio","Status","Volleyball","FootballMu","CanoeLaunc","CommunityG","CommonName","Classifica","City","State","ZipCode","GlobalID","geometry"
"Alvin G. Beaman Park","PARK_88",36.26075833,-86.91984207,1996,2170.89218629,"Daily, Center: Tuesday -Saturday","Dawn to 11 pm","(615) 299-9586","http://nashville.gov/Parks-and-Recreation/Nature-Centers-and-Natural-Areas/Bells-Bend-Outdoor-Center.aspx","5911 Old Hickory Blvd. and 4111 A & B Little Marrowbone Rd","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",0,"No","No","No","No","No","No","No","No","metroparks@nashville.gov","Beaman Park provides education and awareness programs, interpretive hikes, trail building workdays, exotic pest plant removal, and native planting programs. Early land use included homesteads, farming, orchards, logging and even moonshining. In the 1970s","PARK","No","No","No","No","Beaman Park","Regional","Joelton","TN","37080","62a069cc-8f0f-4f70-b8c8-789620680298",list(list(c(1702119.40010922, 1702129.30002381, 1702139.09987298, 1702149.00011563, 1702158.69989939, 1702168.40001123, 1702178.19986039, 1702187.89997222, 1702197.70014948, 1702207.49999864, 1702217.2998478, 1702227.20009047, 1702236.99993964, 1702246.89985421, 1702256.70003147, 1702266.59994605, 1702276.49986064, 1702286.49984063, 1702296.4000833, 1702306.29999788, 1702316.29997788, 1702326.29995789, 1702336.20020056, 1702346.19985247, 1702356.1991763, 1702366.20014055, 1702376.20012055, 1702386.29983789, 
1702396.30014597, 1702406.30012597, 1702416.39984331, 1702426.40015139, 1702436.40013139, 1702446.49984872, 1702456.5001568, 1702466.59987414, 1702476.69991955, 1702486.69989955, 1702496.79994497, 1702506.79992497, 1702516.89997038, 1702526.89995039, 1702536.9999958, 1702546.9999758, 1702557.10002121, 1702567.10000122, 1702577.09998122, 1702587.20002663, 1702597.20000663, 1702607.19998664, 1702617.20029472, 1702627.19994664, 1702637.19992663, 1702647.09984122, 1702657.1001493, 1702667.00006388, 1702676.89997847, 
1700901.48062906, 1700892.06693397, 1700889.67750305, 1700894.75656113, 1700902.44092897, 1700912.79753555, 1700873.92523797, 1700866.50628956, 1700855.32881847, 1700850.48138723, 1700850.28584956, 1700856.1824913, 1700864.57584722, 1700870.01546888, 1700873.34420238, 1700875.94196622, 1700879.46000381, 1700781.97365022, 1700763.30767706, 1700626.16720331, 1700708.75102764, 1700856.9521748, 1700963.44244739, 1700072.96588188, 1700101.48091672, 1700385.27660897, 1700467.6950793, 1700545.0492553, 1700634.21804021, 
1700756.06851831, 1700809.9778593, 1700827.22848096, 1700839.50470313, 1700889.35237247, 1701148.45421647, 1701150.62514389, 1701430.66526622, 1701522.01810189, 1701627.3285868, 1701891.32871497, 1701958.52871181, 1702313.09132288, 1702329.35408564, 1702348.46329939, 1702362.40093556, 1702370.20013255, 1702378.10005113, 1702386.10003513, 1702394.10001914, 1702402.10000314, 1702410.20005256, 1702418.30010197, 1702426.49988872, 1702434.59993814, 1702437.40012939, 1702440.19999255, 1702442.99985573, 
1702445.80004697, 1702448.60089439, 1702451.40010139, 1702454.19996455, 1702457.00015581, 1702459.79903471, 1702462.59988214, 1702472.59986214, 1702482.59918597, 1702492.60015023, 1702502.60013022, 1702512.60011022, 1702522.60009022, 1702532.60007022, 1702542.60005023, 1702552.60003021, 1702562.60001022, 1702572.59999022, 1702582.4999048, 1702592.4998848, 1702602.4998648, 1702612.40010747, 1702622.40041555, 1702632.30000205, 1702642.29998206, 1702652.19989663, 1702290.59989806, 1702093.8000948, 1701981.00012356, 
1701738.6000178, 1701557.79985447, 1701505.0000913, 1701477.0001473, 1700558.60008122, 1700091.99996455, 1699823.40010805, 1701195.60011956, 1701426.80011646, 1701505.0000913, 1702146.40005521, 1702086.80076496, 1702043.39993314, 1701505.0000913, 1700008.12086722, 1700225.73919839, 1699569.60009073, 1699327.82498372, 1698123.50751047, 1698047.55162564, 1697092.41508447, 1697397.23206013, 1697330.41099955, 1697043.03821471, 1696089.58441298, 1695828.5488458, 1695533.86800472, 1695260.18974631, 1694994.60005438, 
1695049.80007522, 1695083.80755314, 1692628.36266088, 1692564.20038764, 1692505.00070289, 1692390.80014388, 1692301.7999938, 1689699.40001489, 1689505.00014122, 1687564.20021705, 1687637.60000464, 1687638.60000263, 1687086.60012239, 1686504.99990764, 1685621.80023047, 1685552.99984314, 1684898.6002333, 1684578.59988905, 1684581.79935773, 1684584.19994347, 1684589.79999788, 1684579.4000843, 1684937.79930189, 1685156.99997897, 1685106.59981731, 1685013.20006973, 1684696.59932497, 1684414.40008622, 
1684645.20080572, 1684794.17852613, 1684876.20001563, 1684882.50019988, 1684888.69999063, 1684894.69932248, 1684900.69996664, 1684906.59988922, 1684912.30000906, 1684918.00012888, 1684923.50011788, 1684929.00010689, 1684934.30029313, 1684939.59982322, 1684944.69987863, 1684949.70019671, 1684954.6001213, 1684959.40030855, 1684964.10010231, 1684968.60009331, 1684973.1000843, 1684977.40027255, 1684981.6000673, 1684985.70012473, 1684989.70011672, 1684993.6000433, 1684997.40023255, 1685000.99996288, 1685004.49995589, 
1685004.99995489, 1685008.00027697, 1685011.50026996, 1685015.00026298, 1685018.60097755, 1685022.0999863, 1685025.5999793, 1685029.20003772, 1685032.70101497, 1685036.30008914, 1685039.80008213, 1685043.40014055, 1685046.90013355, 1685050.49986389, 1685054.0999223, 1685057.59991531, 1685061.19997372, 1685064.80003214, 1685068.40009056, 1685072.00014897, 1685075.59987931, 1685077.30000713, 1685079.09987231, 1685080.90006556, 1685082.80032422, 1685084.69992672, 1685086.5998573, 1685088.60018139, 1685090.60017739, 
1685092.70023881, 1685094.79997213, 1685198.20002781, 1685234.00015305, 1685273.00007506, 1685289.40030472, 1685297.60009147, 1685309.8001983, 1685323.20010589, 1685343.39986864, 1685373.20000589, 1685405.8000063, 1685569.00013922, 1685592.00009322, 1686504.99990764, 1687387.00011213, 1687594.20015705, 1687707.0001283, 1687715.79997946, 1689504.59987955, 1691308.19994688, 1691381.79986531, 1691382.39992972, 1691324.19991489, 1691278.8000713, 1691244.80013931, 1691215.39993563, 1691171.79995722, 1691117.40013164, 
1691098.20003881, 1691111.80007721, 1691128.99984597, 1691162.1999108, 1691195.00004205, 1691233.39989963, 1691233.99996406, 1691235.80015731, 1691303.00015414, 1691389.39991572, 1691484.19992296, 1691527.00003421, 1691592.39983781, 1691712.60071288, 1691758.19904688, 1691797.80001755, 1691834.19987914, 1691917.39984398, 1691925.59995881, 1691933.90013905, 1691942.30005664, 1691950.80003963, 1691959.40008806, 1691968.09987381, 1691976.90005305, 1691985.69990422, 1691994.60014889, 1692003.60013089, 
1692012.69985022, 1692021.79989764, 1692031.10007589, 1692040.39992605, 1692049.70010431, 1692059.10001989, 1692068.60131322, 1692074.60031697, 1692080.70004231, 1692086.80009572, 1692092.90014914, 1692099.09993988, 1692105.30005872, 1692111.59991489, 1692117.90009914, 1692124.1999553, 1692130.59987688, 1692136.69993031, 1692142.79932755, 1692149.00075872, 1692155.29995872, 1692161.6998803, 1692168.10012998, 1692174.50005156, 1692181.00003855, 1692187.50002556, 1692194.00001255, 1692201.70045647, 
1692209.39991614, 1692217.20009738, 1692224.99995056, 1692232.70006639, 1692240.49991955, 1692248.20003539, 1692255.80041389, 1692263.39915197, 1692270.8000558, 1692276.19997938, 1692281.69996838, 1692287.19995739, 1692292.69994639, 1692298.09986997, 1692303.69992439, 1692309.19991338, 1692314.69990239, 1692320.19989139, 1692325.80027388, 1692505.00070289, 1692534.99998672, 1692545.3999003, 1692555.70007655, 1692565.89985931, 1692576.09997013, 1692586.20001556, 1692596.19999555, 1692605.99984471, 
1692615.69995655, 1692625.30000298, 1692634.60018122, 1692643.79996598, 1692652.79994798, 1692661.60012722, 1692670.29991297, 1692678.79989597, 1692687.20014164, 1692695.39992839, 1692703.39991239, 1692711.30015905, 1692718.9999468, 1692726.4999318, 1692733.89985138, 1692740.9999028, 1692747.99988881, 1692754.70000663, 1692761.19999364, 1692767.59991522, 1692773.69996864, 1692779.50015388, 1692785.19994564, 1692790.59986922, 1692795.79999006, 1692800.69991463, 1692805.40003647, 1692809.90035555, 
1692814.1001503, 1692818.00007689, 1692822.40000246, 1692827.00005889, 1692831.69985263, 1692836.50003989, 1692841.6000953, 1692846.70015071, 1692852.10007431, 1692857.49999788, 1692863.1000523, 1692868.89990947, 1692874.80016014, 1692880.80014814, 1692886.99993889, 1692890.89986546, 1692894.80012013, 1692898.80011214, 1692902.70003872, 1692906.80009614, 1692910.80008814, 1692914.89916131, 1692918.99987489, 1692923.19999772, 1692927.40012056, 1692934.30004114, 1692940.99917471, 1692947.40008055, 
1692953.60019939, 1692959.5998593, 1692965.19991373, 1692970.5998373, 1692975.69989271, 1692980.50007997, 1692985.00007097, 1692989.19986571, 1692993.79992214, 1692998.79991214, 1693004.2001638, 1693010.00002097, 1693016.20013981, 1693022.79986414, 1693029.69912855, 1693036.99996696, 1693044.60067356, 1693052.49993597, 1693060.7000508, 1693069.09996839, 1693077.80008222, 1693086.80006422, 1693209.60001548, 1693217.99993305, 1693226.49991605, 1693235.20002988, 1693244.09994647, 1693252.99986306, 1693262.10023855, 
1693271.30067948, 1693280.69993889, 1693290.09985447, 1693299.70022897, 1693309.29994731, 1693319.10012455, 1693328.90095797, 1693338.7998883, 1693348.80085255, 1693358.89991371, 1693368.99995914, 1693379.20006996, 1693389.49991813, 1693399.80042247, 1693410.09994255, 1693420.30005339, 1693430.49983613, 1693440.69994697, 1693450.79999238, 1693460.90003781, 1693470.9000178, 1693480.90032589, 1693490.79991239, 1693500.60008964, 1693510.39993881, 1693520.10005064, 1693529.70009705, 1693539.20007806, 
1693548.99992722, 1693558.59997363, 1693568.09995463, 1693577.49987023, 1693586.69932689, 1693595.80068664, 1693604.69994706, 1693613.5001263, 1693622.0001093, 1693630.40002689, 1693638.49909206, 1693646.5000603, 1693654.19984806, 1693661.7008173, 1693668.89994989, 1693675.89993589, 1693682.70011914, 1693689.20010614, 1693695.39989689, 1694031.39988105, 1694320.00002563, 1694333.39993322, 1695505.3998858, 1695605.19988306, 1696514.24334055, 1696512.59997113, 1696511.84341097, 1697678.20000213, 1697721.59984972, 
1698161.40015122, 1698504.99985772, 1698807.80010514, 1699585.99999231, 1700655.32495339, 1700776.42248023, 1700401.3999363, 1700790.40014255, 1700931.80012222, 1700944.59996539, 1700954.70001081, 1700964.69999081, 1700974.80003622, 1700984.90008163, 1700995.00012705, 1701005.09984438, 1701015.19988981, 1701025.29993522, 1701035.39998063, 1701045.50002605, 1701055.70013689, 1701065.79985422, 1701075.89989963, 1701085.99994506, 1701096.20005588, 1701106.30010131, 1701116.40014672, 1701126.49986406, 
1701136.59990947, 1701146.69995488, 1701156.80098455, 1701166.90004572, 1701177.00009114, 1701187.00007114, 1701197.10011655, 1701207.10009655, 1701217.20014197, 1701227.20045005, 1701237.20075814, 1701247.39988472, 1701257.70006096, 1701267.89984372, 1701278.20001997, 1701288.49986814, 1701298.69997898, 1701309.00015523, 1701319.30000339, 1701329.50011422, 1701339.79996239, 1701350.10013863, 1701360.3999868, 1701370.70016305, 1701381.00001122, 1701391.29985939, 1701401.60003564, 1701411.89988381, 
1701422.20006005, 1701432.49990822, 1701442.90014988, 1701453.30006348, 1701463.69997706, 1701474.09989063, 1701484.50013231, 1701494.90004589, 1701505.0000913, 1701514.90000589, 1701524.79992047, 1701534.79990047, 1701544.70014314, 1701554.60005772, 1701564.60102198, 1701574.60001773, 1701584.59999771, 1701594.49991231, 1701604.49989231, 1701614.4998723, 1701624.4998523, 1701634.50016038, 1701644.50014038, 1701654.50012039, 1701664.49911614, 1701674.50008039, 1701684.50006039, 1701694.50004038, 
1701704.50002038, 1701714.50000039, 1701724.49998039, 1701734.49996039, 1701744.39987497, 1701754.39985497, 1701764.30009764, 1701774.30007763, 1701784.19999222, 1701794.0999068, 1701804.00014947, 1701813.80032672, 1701823.69991322, 1701833.50009046, 1701843.29993963, 1701853.10011689, 1701862.89996606, 1701872.70014331, 1701882.39992705, 1701892.29984164, 1701902.2000843, 1701912.09999889, 1701921.89984806, 1701931.80074689, 1701941.70000531, 1701951.59991989, 1701961.50016256, 1701971.40007713, 
1701981.1999263, 1701991.09984089, 1702001.00008355, 1702010.89999814, 1702020.69984731, 1702030.60008997, 1702040.50000456, 1702050.29985373, 1702060.20009638, 1702070.10001098, 1702079.99992555, 1702089.80043089, 1702099.70001739, 1702109.5992758, 1702119.40010922, 707476.800001144, 707474.40039964, 707472.000141978, 707469.600212395, 707467.000151977, 707464.400091559, 707461.900096565, 707459.499838889, 707457.199974731, 707454.900110558, 707452.700967982, 707450.599922314, 707448.599926308, 
707446.599930316, 707444.800065145, 707442.999871895, 707441.300072148, 707439.599944308, 707438.099947304, 707436.599950314, 707435.200018734, 707433.900152564, 707432.599958315, 707431.499894887, 707430.400159568, 707429.400161564, 707428.400163561, 707427.599968314, 707426.800101146, 707426.100299388, 707425.499906898, 707424.999907896, 707424.499908894, 707424.200040728, 707423.899844483, 707423.700697899, 707423.499910891, 707423.499910891, 707423.499910891, 707423.599976316, 707423.800107151, 
707423.999909893, 707424.399843484, 707424.80010514, 707425.300104141, 707425.899840474, 707426.499904901, 707427.300100148, 707428.099967316, 707428.999899894, 707429.900160566, 707430.9998959, 707432.200024724, 707433.400153562, 707434.800085142, 707436.200016722, 707437.700013727, 707439.200010732, 707440.900138557, 707442.599938303, 707444.400131553, 707446.30006215, 707448.300058141, 707450.300054148, 707452.186533317, 707355.363236144, 706346.014861137, 706352.062421232, 706374.316641808, 706402.233908817, 
706428.287334397, 706452.46379523, 706474.751480311, 706495.139234811, 706497.824268818, 706417.275873482, 706394.542651221, 706221.274953142, 706153.309865981, 705847.846566141, 705513.805895641, 705104.536701053, 705048.986615315, 704945.066547558, 704747.855983973, 704706.060135812, 704598.774917305, 704591.799865648, 704581.499033228, 704571.299906641, 704561.100123897, 704550.900013059, 704540.599836811, 704530.400054067, 704449.600018814, 704439.499973387, 704429.299862564, 704419.100079805, 
704409.000034392, 704398.799923554, 704388.70020622, 704380.000092387, 704378.500095397, 704368.400049984, 704358.300004557, 704348.199959144, 704338.099913731, 704327.999868304, 704317.900807142, 704307.899842888, 704297.8998629, 704287.899882898, 704277.999968305, 704268.100053728, 704258.20013915, 704248.299896479, 704238.500047311, 704228.800919726, 704219.100151733, 704209.400039896, 704199.799009234, 704190.300012484, 704180.800031483, 704171.400115892, 704161.999872223, 704152.700022057, 704143.399843812, 
704134.200059056, 704125.100011647, 704116.100029647, 704107.100047648, 704098.200131059, 704089.399951816, 704080.699837983, 704072.100117639, 704063.500069231, 704055.100151643, 704046.699905977, 704038.400053814, 704030.500135228, 704022.500151232, 704014.599904567, 704006.699985981, 703998.799083143, 703990.900148809, 703983.100295648, 703975.200048983, 703967.399867728, 703959.499949142, 703951.700095981, 703943.899914727, 703936.100061566, 703928.299880311, 703920.60009256, 703912.799911305, 
703905.100123554, 703897.400007725, 703889.600154564, 703881.900038734, 703874.199922889, 703866.599216312, 703858.900084734, 703851.300034314, 703843.599918485, 703835.999868065, 703828.300080314, 703820.400161728, 703812.499915063, 703804.499931067, 703796.499947056, 703788.300160304, 703779.999980062, 703771.7001279, 703763.299882233, 703754.79989922, 703746.199850813, 703737.500065058, 703728.799951226, 703720.000100061, 703711.199920803, 703702.199938804, 703693.199956805, 703684.199974805, 
703675.099927396, 703665.90014264, 703656.599964395, 703647.300442308, 703637.999935985, 703628.600020394, 703619.100039393, 703609.600058392, 703600.100733563, 703590.60009639, 703581.19985272, 703571.699871734, 703562.199890733, 703552.800303221, 703543.299994141, 703533.900078565, 703524.500162974, 703514.999853894, 703505.600922555, 703496.200022727, 703486.800107151, 703477.399863482, 703467.999947891, 703458.600032315, 703449.200116724, 703439.799873054, 703430.500022888, 703421.100107312, 
